Sex,Age,Height,Weight,NOC,Year,Season,Sport,Medal
0,29.0,188.0,66.0,201,2004,0,2,No Medal
0,33.0,188.0,66.0,201,2008,0,2,No Medal
0,37.0,188.0,66.0,201,2012,0,2,No Medal
1,18.0,192.0,89.0,204,2008,0,40,No Medal
1,22.0,192.0,89.0,204,2012,0,40,No Medal
1,25.0,208.0,109.0,7,2016,0,5,No Medal
1,23.0,177.0,75.0,189,2016,0,9,No Medal
0,29.0,162.0,51.0,98,2012,0,46,No Medal
0,25.0,165.0,58.0,98,2004,0,10,No Medal
1,21.0,172.0,67.0,98,2016,0,48,No Medal
0,23.0,160.0,56.0,98,2012,0,41,No Medal
0,28.0,156.0,51.0,98,2014,1,24,No Medal
1,23.0,186.0,100.0,195,2000,0,32,No Medal
1,27.0,186.0,100.0,195,2004,0,32,No Medal
1,25.0,189.0,105.0,27,2004,0,22,No Medal
1,20.0,162.0,60.0,178,2008,0,40,No Medal
1,20.0,202.0,105.0,159,2016,0,30,No Medal
1,22.0,190.0,80.0,132,2008,0,40,No Medal
1,27.0,178.0,79.0,41,2012,0,2,No Medal
0,23.0,162.0,54.0,73,2016,0,45,No Medal
1,33.0,182.0,82.0,69,2002,1,8,No Medal
1,24.0,175.0,95.0,34,2006,1,12,Gold
1,18.0,169.0,61.0,73,2004,0,14,No Medal
0,28.0,173.0,62.0,51,1998,1,7,No Medal
0,28.0,173.0,62.0,51,1998,1,7,No Medal
0,28.0,173.0,62.0,51,1998,1,7,No Medal
1,26.0,171.0,69.5,153,2008,0,25,No Medal
1,30.0,171.0,69.5,153,2012,0,25,No Medal
0,14.0,172.0,72.0,140,2012,0,40,No Medal
1,23.0,180.0,79.0,168,2012,0,2,No Medal
1,23.0,180.0,79.0,168,2012,0,2,No Medal
1,23.0,180.0,79.0,168,2012,0,2,No Medal
1,27.0,180.0,79.0,168,2016,0,2,No Medal
1,27.0,180.0,79.0,168,2016,0,2,No Medal
1,27.0,180.0,79.0,168,2016,0,2,No Medal
0,20.0,173.0,65.0,201,2012,0,40,No Medal
0,24.0,173.0,65.0,201,2016,0,40,No Medal
1,30.0,188.0,79.0,160,2000,0,44,No Medal
1,38.0,177.0,70.0,11,2000,0,16,No Medal
1,38.0,177.0,70.0,11,2000,0,16,No Medal
1,29.0,178.0,64.0,11,2016,0,2,No Medal
1,27.0,189.0,70.0,11,2004,0,2,No Medal
1,31.0,189.0,70.0,11,2008,0,2,No Medal
1,31.0,189.0,70.0,11,2008,0,2,No Medal
1,35.0,189.0,70.0,11,2012,0,2,No Medal
1,23.0,194.0,87.0,161,2012,0,2,No Medal
0,26.0,174.0,73.0,73,2016,0,30,No Medal
0,29.0,164.0,51.0,69,2012,0,9,Gold
0,33.0,164.0,51.0,69,2016,0,9,Gold
1,24.0,185.0,98.0,11,2016,0,33,No Medal
0,26.0,188.0,81.0,201,2016,0,47,Bronze
0,24.0,164.0,69.0,69,2014,1,12,Bronze
0,19.0,193.0,120.0,143,2004,0,2,No Medal
0,23.0,193.0,120.0,143,2008,0,2,Gold
0,27.0,193.0,120.0,143,2012,0,2,Gold
0,31.0,193.0,120.0,143,2016,0,2,Silver
1,22.0,181.0,84.0,141,2004,0,30,No Medal
1,25.0,189.0,87.0,73,2008,0,30,No Medal
1,29.0,189.0,87.0,73,2012,0,30,Gold
1,23.0,170.0,81.0,74,2000,0,9,No Medal
0,24.0,180.0,75.0,195,2016,0,50,No Medal
1,23.0,183.0,80.0,69,2012,0,3,No Medal
1,27.0,183.0,80.0,69,2016,0,3,No Medal
0,20.0,178.0,72.0,11,2004,0,40,No Medal
0,25.0,167.0,61.0,69,2016,0,3,No Medal
1,28.0,179.0,70.0,3,2000,0,40,No Medal
1,28.0,179.0,70.0,3,2000,0,40,No Medal
1,37.0,181.0,70.0,65,2008,0,15,No Medal
1,37.0,181.0,70.0,65,2008,0,15,No Medal
1,23.0,188.0,88.0,110,2008,0,2,No Medal
1,27.0,188.0,88.0,110,2012,0,2,No Medal
1,29.0,185.0,75.0,73,1998,1,39,No Medal
1,29.0,185.0,75.0,73,1998,1,39,No Medal
1,29.0,185.0,75.0,73,1998,1,39,No Medal
1,29.0,162.0,92.0,100,2016,0,49,No Medal
1,22.0,181.0,82.0,139,2008,0,18,Silver
0,23.0,166.0,63.0,28,2016,0,2,No Medal
0,22.0,169.0,53.0,139,2016,0,50,No Medal
0,22.0,163.0,52.0,180,2000,0,40,No Medal
0,22.0,163.0,52.0,180,2000,0,40,No Medal
1,19.0,190.0,80.0,139,2008,0,18,Silver
1,17.0,178.0,65.0,65,2014,1,19,No Medal
0,19.0,175.0,67.0,94,2008,0,41,No Medal
1,18.0,168.0,58.0,58,2012,0,2,No Medal
1,22.0,168.0,58.0,58,2016,0,2,No Medal
1,28.0,177.0,85.0,100,2016,0,31,No Medal
1,27.0,178.0,75.0,173,2000,0,2,No Medal
0,23.0,165.0,58.0,139,2016,0,50,No Medal
0,25.0,187.0,65.0,27,2012,0,47,Gold
0,29.0,187.0,65.0,27,2016,0,47,No Medal
0,27.0,162.0,65.0,69,2012,0,2,No Medal
0,27.0,170.0,50.0,62,2000,0,2,No Medal
0,35.0,170.0,50.0,62,2008,0,2,No Medal
0,30.0,170.0,58.0,198,2016,0,2,No Medal
1,31.0,163.0,69.0,138,2008,0,49,No Medal
0,25.0,153.0,52.0,139,2012,0,2,No Medal
1,23.0,168.0,66.0,8,2008,0,50,No Medal
0,16.0,168.0,58.0,57,2016,0,27,No Medal
1,26.0,176.0,65.0,109,2000,0,2,No Medal
1,31.0,180.0,70.0,65,2000,0,10,No Medal
0,23.0,165.0,65.0,124,2016,0,25,No Medal
1,27.0,190.0,110.0,73,2010,1,8,Silver
1,27.0,190.0,110.0,73,2010,1,8,No Medal
1,28.0,175.0,80.0,41,2012,0,9,No Medal
0,23.0,173.0,61.0,201,2000,0,40,No Medal
1,22.0,188.0,80.0,201,2016,0,2,No Medal
0,17.0,153.0,38.0,182,2012,0,21,No Medal
0,17.0,153.0,38.0,182,2012,0,21,No Medal
0,17.0,153.0,38.0,182,2012,0,21,No Medal
0,17.0,153.0,38.0,182,2012,0,21,No Medal
0,19.0,179.0,70.0,69,2008,0,40,Gold
0,19.0,179.0,70.0,69,2008,0,40,Gold
0,23.0,179.0,70.0,69,2012,0,40,Bronze
0,23.0,179.0,70.0,69,2012,0,40,Bronze
1,24.0,168.0,59.0,151,2000,0,2,No Medal
1,26.0,202.0,100.0,115,2000,0,5,Bronze
1,19.0,175.0,55.0,115,2004,0,50,No Medal
1,20.0,170.0,69.0,74,2000,0,2,No Medal
1,22.0,204.0,100.0,115,2016,0,30,No Medal
1,31.0,182.0,93.0,160,2000,0,4,No Medal
1,19.0,198.0,100.0,201,2008,0,40,Gold
1,23.0,198.0,100.0,201,2012,0,40,Gold
1,23.0,198.0,100.0,201,2012,0,40,Silver
1,23.0,198.0,100.0,201,2012,0,40,Gold
1,27.0,198.0,100.0,201,2016,0,40,Bronze
1,27.0,198.0,100.0,201,2016,0,40,Bronze
1,27.0,198.0,100.0,201,2016,0,40,Gold
1,27.0,198.0,100.0,201,2016,0,40,Gold
0,22.0,168.0,57.0,135,2016,0,13,No Medal
0,29.0,180.0,61.0,27,2000,0,5,Bronze
1,29.0,185.0,95.0,137,2000,0,4,No Medal
1,33.0,185.0,95.0,137,2004,0,4,No Medal
1,37.0,185.0,95.0,137,2008,0,4,No Medal
0,21.0,170.0,65.0,27,2000,0,5,Bronze
0,25.0,170.0,65.0,27,2004,0,5,No Medal
0,29.0,170.0,65.0,27,2008,0,5,No Medal
0,33.0,170.0,65.0,27,2012,0,5,No Medal
0,37.0,170.0,65.0,27,2016,0,5,No Medal
0,32.0,180.0,96.0,27,2004,0,2,No Medal
0,32.0,180.0,96.0,27,2004,0,2,No Medal
0,36.0,180.0,96.0,27,2008,0,2,No Medal
1,19.0,170.0,66.0,201,2008,0,18,No Medal
0,24.0,165.0,64.0,34,2000,0,2,No Medal
0,24.0,165.0,64.0,34,2000,0,2,No Medal
1,20.0,190.0,82.0,199,2004,0,40,No Medal
1,20.0,190.0,82.0,199,2004,0,40,No Medal
1,24.0,190.0,82.0,199,2008,0,40,No Medal
1,24.0,190.0,82.0,199,2008,0,40,No Medal
0,20.0,160.0,55.0,99,2002,1,24,No Medal
1,25.0,190.0,80.0,101,2016,0,9,No Medal
0,26.0,192.0,65.0,99,2008,0,22,No Medal
1,27.0,175.0,69.0,199,2000,0,50,No Medal
0,24.0,170.0,59.0,10,2008,0,25,No Medal
1,30.0,180.0,98.0,179,2002,1,8,No Medal
1,24.0,186.0,85.0,179,2002,1,24,No Medal
1,28.0,186.0,85.0,179,2006,1,24,No Medal
1,27.0,180.0,95.0,179,2006,1,8,No Medal
1,19.0,191.0,86.0,18,2012,0,40,No Medal
1,19.0,191.0,86.0,18,2012,0,40,No Medal
1,23.0,191.0,86.0,18,2016,0,40,No Medal
1,23.0,191.0,86.0,18,2016,0,40,No Medal
1,20.0,177.0,80.0,179,2014,1,0,No Medal
0,37.0,162.0,51.0,18,2014,1,19,No Medal
1,33.0,182.0,68.0,18,2008,0,13,No Medal
0,28.0,182.0,64.0,18,2012,0,2,No Medal
1,34.0,186.0,86.0,179,2002,1,24,No Medal
1,25.0,188.0,82.0,88,2008,0,5,No Medal
1,19.0,175.0,68.0,156,2016,0,42,No Medal
0,16.0,158.0,48.0,161,2008,0,21,No Medal
0,16.0,158.0,48.0,161,2008,0,21,No Medal
0,16.0,158.0,48.0,161,2008,0,21,No Medal
0,16.0,158.0,48.0,161,2008,0,21,No Medal
0,16.0,158.0,48.0,161,2008,0,21,No Medal
0,20.0,158.0,48.0,161,2012,0,21,Silver
0,20.0,158.0,48.0,161,2012,0,21,No Medal
0,20.0,158.0,48.0,161,2012,0,21,No Medal
1,19.0,182.0,70.0,119,2012,0,32,No Medal
1,23.0,182.0,70.0,119,2016,0,32,No Medal
1,20.0,169.0,54.0,62,2004,0,9,No Medal
1,21.0,186.0,74.0,179,2012,0,18,No Medal
0,18.0,168.0,58.0,191,2014,1,0,No Medal
0,18.0,168.0,58.0,191,2014,1,0,No Medal
1,28.0,194.0,92.0,57,2016,0,47,No Medal
0,19.0,163.0,54.0,57,2000,0,43,No Medal
1,22.0,183.0,88.0,161,2002,1,24,Bronze
1,26.0,183.0,88.0,161,2006,1,24,No Medal
1,30.0,183.0,88.0,161,2010,1,24,No Medal
1,27.0,184.0,77.0,88,2000,0,43,No Medal
0,17.0,162.0,60.0,163,2016,0,40,No Medal
0,24.0,180.0,62.0,139,2000,0,2,No Medal
0,24.0,180.0,62.0,139,2000,0,2,No Medal
1,25.0,176.0,80.0,5,2016,0,32,No Medal
0,25.0,171.0,62.0,161,2016,0,15,No Medal
1,28.0,175.0,75.0,160,2016,0,31,Bronze
1,23.0,194.0,103.0,75,2000,0,48,No Medal
1,27.0,194.0,103.0,75,2004,0,48,No Medal
1,31.0,194.0,103.0,75,2008,0,48,No Medal
1,35.0,194.0,103.0,75,2012,0,48,No Medal
1,20.0,188.0,88.0,75,2004,0,48,No Medal
1,24.0,188.0,88.0,75,2008,0,48,No Medal
1,28.0,188.0,88.0,75,2012,0,48,No Medal
1,32.0,188.0,88.0,75,2016,0,48,No Medal
1,27.0,193.0,104.0,160,2016,0,31,Bronze
1,28.0,175.0,75.0,159,2012,0,40,No Medal
1,25.0,190.0,86.0,202,2000,0,40,No Medal
1,29.0,190.0,86.0,202,2004,0,40,No Medal
0,23.0,171.0,50.0,195,2014,1,17,No Medal
0,16.0,160.0,50.0,162,2012,0,40,No Medal
1,21.0,193.0,82.0,139,2000,0,18,No Medal
1,24.0,187.0,93.0,94,2004,0,30,Bronze
1,27.0,187.0,93.0,94,2008,0,30,Silver
1,31.0,187.0,93.0,94,2012,0,30,No Medal
1,35.0,187.0,93.0,94,2016,0,30,No Medal
0,20.0,158.0,51.0,202,2006,1,17,No Medal
0,28.0,173.0,59.0,48,2000,0,42,No Medal
0,28.0,173.0,59.0,48,2000,0,42,No Medal
0,25.0,170.0,55.0,54,2000,0,40,No Medal
1,22.0,186.0,96.0,13,2004,0,50,No Medal
0,23.0,164.0,66.0,65,2016,0,25,Silver
1,32.0,193.0,97.0,27,2004,0,22,No Medal
1,18.0,178.0,72.0,191,2012,0,42,No Medal
1,25.0,180.0,69.0,52,2000,0,13,No Medal
0,21.0,172.0,63.0,141,2016,0,32,No Medal
0,21.0,168.0,63.0,141,2016,0,32,No Medal
0,18.0,170.0,67.0,86,2008,0,42,No Medal
1,23.0,175.0,66.0,3,2004,0,2,No Medal
1,28.0,177.0,84.0,8,2004,0,50,No Medal
1,18.0,173.0,75.0,139,2000,0,18,No Medal
1,21.0,193.0,75.0,8,2016,0,2,No Medal
0,25.0,177.0,63.0,60,2004,0,2,No Medal
0,29.0,177.0,63.0,60,2008,0,2,No Medal
1,18.0,168.0,65.0,128,2004,0,40,No Medal
0,21.0,172.0,58.0,160,2000,0,23,No Medal
0,29.0,172.0,58.0,137,2008,0,23,Gold
0,33.0,172.0,58.0,137,2012,0,23,Gold
1,20.0,202.0,90.0,65,2012,0,40,No Medal
1,20.0,202.0,90.0,65,2012,0,40,Gold
1,20.0,202.0,90.0,65,2012,0,40,Gold
1,20.0,202.0,90.0,65,2012,0,40,Silver
1,20.0,202.0,90.0,65,2012,0,40,No Medal
1,24.0,202.0,90.0,65,2016,0,40,No Medal
1,32.0,175.0,79.0,201,2000,0,18,No Medal
0,18.0,168.0,67.0,34,2006,1,24,Gold
0,23.0,168.0,67.0,34,2010,1,24,Gold
0,26.0,168.0,67.0,34,2014,1,24,Gold
1,24.0,178.0,75.0,201,2006,1,17,Silver
1,28.0,178.0,75.0,201,2010,1,17,No Medal
1,31.0,179.0,64.0,12,2008,0,46,No Medal
1,24.0,168.0,70.0,154,2016,0,18,No Medal
0,21.0,178.0,76.0,75,2012,0,32,No Medal
0,22.0,166.0,52.0,94,2014,1,11,No Medal
0,22.0,166.0,52.0,94,2014,1,11,No Medal
0,25.0,176.0,74.0,182,2012,0,22,No Medal
1,19.0,181.0,76.0,27,2004,0,16,No Medal
1,23.0,181.0,76.0,27,2008,0,16,No Medal
1,27.0,181.0,76.0,27,2012,0,16,No Medal
1,31.0,181.0,76.0,27,2016,0,16,No Medal
0,34.0,175.0,70.0,166,2008,0,2,No Medal
1,27.0,189.0,82.0,55,2008,0,32,No Medal
0,24.0,163.0,55.0,204,2016,0,6,No Medal
1,20.0,172.0,74.0,7,2008,0,18,Gold
0,23.0,175.0,70.0,49,2000,0,47,Gold
0,31.0,175.0,70.0,94,2008,0,47,No Medal
1,17.0,187.0,81.0,5,2000,0,40,No Medal
1,27.0,194.0,80.0,204,2012,0,2,No Medal
0,30.0,165.0,50.0,60,2008,0,2,No Medal
0,34.0,165.0,50.0,60,2012,0,2,No Medal
0,38.0,165.0,50.0,60,2016,0,2,No Medal
1,27.0,173.0,71.0,60,2004,0,23,No Medal
0,27.0,172.0,75.0,60,2004,0,5,No Medal
0,31.0,172.0,75.0,60,2008,0,5,No Medal
0,23.0,173.0,64.0,44,2016,0,2,No Medal
1,23.0,191.0,72.0,44,2016,0,18,No Medal
1,41.0,170.0,72.0,38,2016,0,20,No Medal
1,24.0,189.0,82.0,60,2008,0,48,No Medal
1,28.0,189.0,82.0,60,2012,0,48,No Medal
1,32.0,189.0,82.0,60,2016,0,48,No Medal
1,24.0,175.0,85.0,49,2004,0,10,No Medal
1,28.0,175.0,85.0,49,2008,0,10,No Medal
1,28.0,175.0,85.0,49,2008,0,10,No Medal
0,27.0,170.0,67.0,60,2012,0,22,Bronze
0,31.0,170.0,67.0,60,2016,0,22,No Medal
1,24.0,178.0,77.0,23,2004,0,2,No Medal
0,19.0,167.0,50.0,60,2012,0,29,No Medal
0,23.0,167.0,50.0,60,2016,0,29,Silver
0,20.0,165.0,66.0,49,2016,0,2,No Medal
0,19.0,161.0,53.0,7,2000,0,40,No Medal
1,23.0,175.0,77.0,193,2002,1,8,No Medal
0,23.0,167.0,57.0,136,2008,0,2,No Medal
1,27.0,202.0,95.0,123,2016,0,47,No Medal
1,25.0,163.0,54.0,49,2000,0,9,No Medal
0,22.0,170.0,67.0,156,2004,0,41,No Medal
1,29.0,196.0,113.0,60,2012,0,22,No Medal
0,20.0,160.0,59.0,44,2016,0,1,No Medal
0,20.0,160.0,59.0,44,2016,0,1,No Medal
0,27.0,163.0,75.0,123,2004,0,49,No Medal
0,31.0,163.0,75.0,123,2008,0,49,No Medal
1,19.0,170.0,60.0,123,2016,0,18,No Medal
1,20.0,182.0,78.0,7,2006,1,0,No Medal
0,30.0,164.0,58.0,7,2016,0,23,No Medal
1,23.0,185.0,75.0,7,2000,0,2,No Medal
1,18.0,165.0,57.0,49,2008,0,14,No Medal
1,22.0,165.0,57.0,49,2012,0,14,No Medal
1,22.0,165.0,57.0,49,2012,0,14,No Medal
1,15.0,174.0,66.0,147,2008,0,42,No Medal
1,19.0,174.0,66.0,147,2012,0,42,No Medal
1,23.0,174.0,66.0,147,2016,0,42,No Medal
1,18.0,183.0,68.0,201,2006,1,37,No Medal
1,23.0,183.0,78.0,200,2012,0,18,No Medal
1,25.0,190.0,83.0,7,2000,0,30,No Medal
1,28.0,196.0,92.0,60,2012,0,22,No Medal
0,21.0,147.0,47.0,85,2016,0,49,Silver
1,22.0,169.0,70.0,74,2000,0,2,No Medal
1,31.0,169.0,61.0,11,2000,0,2,No Medal
0,24.0,172.0,67.0,201,2000,0,47,No Medal
0,28.0,172.0,67.0,201,2004,0,47,No Medal
0,32.0,172.0,67.0,201,2008,0,47,Silver
0,27.0,155.0,57.0,166,2008,0,3,No Medal
0,21.0,160.0,50.0,45,2008,0,2,No Medal
0,25.0,160.0,50.0,45,2012,0,2,No Medal
1,28.0,167.0,60.0,118,2004,0,25,No Medal
1,32.0,167.0,60.0,118,2008,0,25,No Medal
0,25.0,170.0,63.0,34,2016,0,2,No Medal
0,23.0,177.0,75.0,182,1998,1,24,No Medal
0,27.0,177.0,75.0,182,2002,1,24,Bronze
0,20.0,175.0,69.0,182,2008,0,22,No Medal
0,24.0,175.0,69.0,182,2012,0,22,No Medal
1,29.0,189.0,80.0,73,2004,0,15,No Medal
1,29.0,189.0,80.0,73,2004,0,15,Bronze
1,33.0,189.0,80.0,73,2008,0,15,No Medal
1,33.0,189.0,80.0,73,2008,0,15,No Medal
1,37.0,189.0,80.0,73,2012,0,15,No Medal
1,37.0,189.0,80.0,73,2012,0,15,No Medal
1,41.0,189.0,80.0,73,2016,0,15,No Medal
1,41.0,189.0,80.0,73,2016,0,15,Bronze
1,23.0,178.0,60.0,145,2000,0,2,No Medal
1,23.0,178.0,73.0,197,2012,0,18,No Medal
1,25.0,179.0,72.0,85,2012,0,3,No Medal
1,29.0,179.0,72.0,85,2016,0,3,Gold
1,23.0,165.0,64.0,145,2000,0,23,No Medal
1,27.0,165.0,64.0,145,2004,0,23,No Medal
1,35.0,165.0,64.0,145,2012,0,23,No Medal
0,30.0,160.0,62.0,88,2012,0,33,No Medal
0,30.0,160.0,62.0,88,2012,0,33,No Medal
0,34.0,160.0,62.0,88,2016,0,33,No Medal
1,34.0,190.0,88.0,73,2000,0,6,Bronze
1,24.0,198.0,72.0,57,2008,0,47,No Medal
1,24.0,202.0,90.0,57,2008,0,47,No Medal
1,26.0,174.0,70.0,57,2004,0,23,No Medal
1,20.0,189.0,91.0,57,2000,0,30,No Medal
1,23.0,169.0,65.0,122,2012,0,2,No Medal
0,17.0,150.0,63.0,57,2016,0,49,No Medal
1,23.0,179.0,76.0,145,2012,0,23,No Medal
1,23.0,192.0,68.0,57,2016,0,43,No Medal
0,23.0,176.0,72.0,57,2008,0,30,No Medal
1,28.0,184.0,82.0,57,2004,0,48,No Medal
1,23.0,170.0,61.0,90,2000,0,40,No Medal
1,21.0,182.0,56.0,34,2012,0,2,No Medal
1,25.0,182.0,56.0,34,2016,0,2,No Medal
1,25.0,182.0,56.0,34,2016,0,2,No Medal
1,26.0,177.0,74.0,145,2000,0,23,No Medal
1,34.0,178.0,79.0,145,2004,0,40,No Medal
1,23.0,165.0,65.0,145,2008,0,23,No Medal
0,20.0,170.0,57.0,57,2016,0,41,No Medal
0,20.0,170.0,57.0,57,2016,0,41,No Medal
0,18.0,150.0,42.0,122,2000,0,2,No Medal
1,21.0,174.0,73.0,57,2012,0,18,No Medal
1,25.0,174.0,57.0,145,2004,0,9,No Medal
0,23.0,170.0,53.0,62,2008,0,2,No Medal
1,21.0,182.0,73.0,15,2016,0,2,No Medal
1,24.0,178.0,70.0,103,1998,1,11,No Medal
1,24.0,178.0,70.0,103,1998,1,11,No Medal
1,24.0,178.0,70.0,103,1998,1,11,No Medal
1,24.0,178.0,70.0,103,1998,1,11,No Medal
1,34.0,189.0,116.0,64,2004,0,50,No Medal
1,20.0,184.0,66.0,64,1998,1,36,No Medal
1,20.0,184.0,66.0,64,1998,1,36,No Medal
1,20.0,184.0,66.0,64,1998,1,36,No Medal
1,24.0,184.0,66.0,64,2002,1,36,No Medal
1,24.0,184.0,66.0,64,2002,1,36,No Medal
1,24.0,184.0,66.0,64,2002,1,36,Silver
1,28.0,184.0,66.0,64,2006,1,36,No Medal
1,28.0,184.0,66.0,64,2006,1,36,No Medal
1,28.0,184.0,66.0,64,2006,1,36,Silver
1,32.0,184.0,66.0,64,2010,1,36,No Medal
1,32.0,184.0,66.0,64,2010,1,36,No Medal
1,36.0,184.0,66.0,64,2014,1,36,No Medal
1,36.0,184.0,66.0,64,2014,1,36,No Medal
1,36.0,184.0,66.0,64,2014,1,36,No Medal
0,31.0,173.0,61.0,64,2002,1,24,No Medal
0,21.0,178.0,71.0,19,2012,0,2,No Medal
0,24.0,165.0,58.0,40,2012,0,2,No Medal
0,24.0,165.0,58.0,40,2012,0,2,No Medal
0,28.0,165.0,58.0,40,2016,0,2,No Medal
0,28.0,165.0,58.0,40,2016,0,2,No Medal
1,24.0,195.0,97.0,201,2000,0,30,No Medal
1,28.0,195.0,97.0,201,2004,0,30,Gold
0,27.0,169.0,60.0,135,2008,0,33,No Medal
0,31.0,169.0,60.0,135,2012,0,33,No Medal
0,35.0,169.0,60.0,135,2016,0,33,No Medal
1,23.0,178.0,70.0,73,2000,0,14,No Medal
1,24.0,173.0,72.0,85,2012,0,3,No Medal
1,28.0,173.0,72.0,85,2016,0,3,No Medal
0,18.0,163.0,58.0,201,2016,0,45,No Medal
0,24.0,162.0,54.0,86,2006,1,0,No Medal
0,24.0,162.0,54.0,86,2006,1,0,No Medal
1,20.0,187.0,76.0,61,2008,0,32,No Medal
1,24.0,187.0,76.0,61,2012,0,32,No Medal
0,20.0,160.0,64.0,193,2012,0,2,No Medal
0,20.0,160.0,64.0,193,2012,0,2,No Medal
0,24.0,160.0,64.0,193,2016,0,2,No Medal
0,24.0,160.0,64.0,193,2016,0,2,No Medal
0,24.0,160.0,64.0,193,2016,0,2,No Medal
1,25.0,160.0,62.0,39,2004,0,50,No Medal
0,14.0,168.0,54.0,39,2016,0,40,No Medal
0,14.0,168.0,54.0,39,2016,0,40,No Medal
1,27.0,178.0,83.0,65,2016,0,31,No Medal
1,26.0,192.0,102.0,94,2012,0,48,Silver
1,30.0,192.0,102.0,94,2016,0,48,Bronze
0,26.0,165.0,60.0,7,2000,0,23,Silver
0,30.0,165.0,60.0,7,2004,0,23,Bronze
0,34.0,165.0,60.0,7,2008,0,23,Bronze
1,23.0,185.0,73.0,3,2004,0,30,No Medal
1,22.0,197.0,91.0,159,2016,0,30,No Medal
0,29.0,177.0,60.0,115,2012,0,2,No Medal
0,33.0,177.0,60.0,115,2016,0,2,No Medal
0,27.0,172.0,74.0,94,2016,0,48,Silver
1,23.0,183.0,75.0,73,2012,0,10,Bronze
1,27.0,183.0,75.0,73,2016,0,10,No Medal
1,28.0,183.0,85.0,98,2004,0,4,Bronze
1,27.0,180.0,87.0,69,2016,0,2,No Medal
0,28.0,169.0,61.0,94,2000,0,38,No Medal
1,25.0,183.0,86.0,65,1998,1,24,No Medal
1,29.0,183.0,86.0,65,2002,1,24,No Medal
1,25.0,175.0,58.0,65,2000,0,50,No Medal
1,23.0,183.0,90.0,69,2000,0,32,Gold
1,27.0,183.0,90.0,69,2004,0,32,Gold
1,31.0,183.0,90.0,69,2008,0,32,Gold
1,35.0,183.0,90.0,69,2012,0,32,Gold
1,35.0,190.0,89.0,160,2000,0,32,No Medal
1,22.0,187.0,84.0,201,2000,0,4,Gold
0,24.0,170.0,61.0,69,2010,1,19,No Medal
0,27.0,173.0,68.0,69,2016,0,32,No Medal
1,24.0,175.0,60.0,143,2000,0,2,No Medal
1,28.0,175.0,60.0,143,2004,0,2,No Medal
1,24.0,175.0,61.0,65,2004,0,2,No Medal
0,19.0,184.0,80.0,3,2008,0,47,No Medal
0,23.0,184.0,80.0,3,2012,0,47,No Medal
0,28.0,173.0,68.0,167,2016,0,30,No Medal
1,23.0,190.0,76.0,3,2016,0,18,No Medal
1,28.0,164.0,54.0,118,2004,0,9,No Medal
1,23.0,180.0,70.0,3,2008,0,30,No Medal
1,23.0,180.0,66.0,118,2016,0,13,No Medal
1,26.0,178.0,69.0,118,2004,0,9,No Medal
0,22.0,166.0,52.0,118,2000,0,2,No Medal
0,26.0,166.0,52.0,118,2004,0,2,No Medal
0,24.0,163.0,48.0,118,2004,0,2,No Medal
1,23.0,191.0,75.0,194,2012,0,50,No Medal
1,27.0,191.0,75.0,118,2016,0,50,No Medal
1,26.0,167.0,65.0,65,2016,0,21,No Medal
1,26.0,167.0,65.0,65,2016,0,21,No Medal
0,25.0,158.0,50.0,3,2004,0,2,No Medal
0,25.0,158.0,50.0,3,2004,0,2,No Medal
0,29.0,158.0,50.0,3,2008,0,2,No Medal
0,33.0,158.0,50.0,3,2012,0,2,No Medal
0,37.0,158.0,50.0,3,2016,0,2,No Medal
0,23.0,170.0,65.0,148,2000,0,47,No Medal
1,29.0,173.0,65.0,11,2000,0,13,No Medal
1,29.0,173.0,65.0,11,2000,0,13,Gold
0,20.0,167.0,55.0,20,2004,0,40,No Medal
0,24.0,167.0,55.0,20,2008,0,40,No Medal
0,21.0,177.0,58.0,99,2004,0,2,No Medal
0,25.0,177.0,58.0,99,2008,0,2,No Medal
1,27.0,177.0,88.0,199,2000,0,33,No Medal
1,27.0,177.0,88.0,199,2000,0,33,No Medal
1,27.0,177.0,88.0,199,2000,0,33,No Medal
1,31.0,177.0,88.0,199,2004,0,33,No Medal
1,31.0,177.0,88.0,199,2004,0,33,No Medal
1,31.0,177.0,88.0,199,2004,0,33,No Medal
1,35.0,177.0,88.0,199,2008,0,33,No Medal
1,35.0,177.0,88.0,199,2008,0,33,No Medal
1,35.0,177.0,88.0,199,2008,0,33,Gold
1,39.0,177.0,88.0,199,2012,0,33,No Medal
1,39.0,177.0,88.0,199,2012,0,33,No Medal
1,39.0,177.0,88.0,199,2012,0,33,No Medal
1,17.0,170.0,79.0,139,2000,0,18,No Medal
0,17.0,167.0,45.0,75,2000,0,29,Bronze
1,22.0,190.0,64.0,139,2016,0,9,No Medal
0,17.0,163.0,69.0,198,2004,0,49,No Medal
1,20.0,172.0,79.0,139,2016,0,18,Bronze
0,23.0,164.0,57.0,139,2000,0,18,No Medal
1,26.0,190.0,80.0,182,2016,0,18,No Medal
1,35.0,175.0,93.0,49,2000,0,4,Silver
1,19.0,170.0,67.0,164,2000,0,9,No Medal
1,23.0,185.0,75.0,139,2008,0,18,Silver
0,25.0,170.0,56.0,84,2000,0,2,No Medal
0,29.0,170.0,56.0,84,2004,0,2,No Medal
1,20.0,180.0,62.0,34,2016,0,2,Bronze
1,20.0,165.0,63.0,139,2000,0,9,No Medal
0,20.0,155.0,57.0,139,2000,0,2,No Medal
